edge_id,node_name,time_slot,edge_name_description,group_name,role
Event_Communication_378,Nemo Reef,2040-10-06,"Mako, Paackland Harbor here. We've been attempting to reach …",,
Event_Communication_378,Mako,2040-10-06,"Mako, Paackland Harbor here. We've been attempting to reach …",,
Event_Communication_378,Paackland Harbor,2040-10-06,"Mako, Paackland Harbor here. We've been attempting to reach …",,
Event_Communication_380,Mako,2040-10-06,"Samantha, Mako here. We're ready to depart Himark with your …",,
Event_Communication_380,Boss,2040-10-06,"Samantha, Mako here. We're ready to depart Himark with your …",,
Event_Communication_380,Sam,2040-10-06,"Samantha, Mako here. We're ready to depart Himark with your …",,
Event_Communication_381,Samantha Blake,2040-10-06,"Mako, this is Samantha Blake. I'm confused by your message -…",,
Event_Communication_381,Nemo Reef,2040-10-06,"Mako, this is Samantha Blake. I'm confused by your message -…",,
Event_Communication_381,Mako,2040-10-06,"Mako, this is Samantha Blake. I'm confused by your message -…",,
Event_Communication_381,Sam,2040-10-06,"Mako, this is Samantha Blake. I'm confused by your message -…",,
Event_Communication_382,Sam,2040-10-06,"Boss, this is Mako. Something's wrong - Samantha Blake claim…",,
Event_Communication_382,Mako,2040-10-06,"Boss, this is Mako. Something's wrong - Samantha Blake claim…",,
Event_Communication_382,Boss,2040-10-06,"Boss, this is Mako. Something's wrong - Samantha Blake claim…",,
Event_Communication_382,Samantha Blake,2040-10-06,"Boss, this is Mako. Something's wrong - Samantha Blake claim…",,
Event_Communication_382,Nemo Reef,2040-10-06,"Boss, this is Mako. Something's wrong - Samantha Blake claim…",,
Event_Communication_384,Sentinel,2040-10-06,"Reef Guardian, Green Guardians HQ. Establish full monitoring…",,
Event_Communication_384,Green Guardians,2040-10-06,"Reef Guardian, Green Guardians HQ. Establish full monitoring…",,
Event_Communication_384,Horizon,2040-10-06,"Reef Guardian, Green Guardians HQ. Establish full monitoring…",,
Event_Communication_384,Nemo Reef,2040-10-06,"Reef Guardian, Green Guardians HQ. Establish full monitoring…",,
Event_Communication_384,Reef Guardian,2040-10-06,"Reef Guardian, Green Guardians HQ. Establish full monitoring…",,
Event_Communication_386,Nemo Reef,2040-10-06,"Paackland Harbor, Reef Guardian here. Regarding application …",,
Event_Communication_386,Paackland Harbor,2040-10-06,"Paackland Harbor, Reef Guardian here. Regarding application …",,
Event_Communication_386,Reef Guardian,2040-10-06,"Paackland Harbor, Reef Guardian here. Regarding application …",,
Event_Communication_387,Oceanus City Council,2040-10-06,"Mako, Paackland Harbor responding to your clearance request.…",,
Event_Communication_387,Paackland Harbor,2040-10-06,"Mako, Paackland Harbor responding to your clearance request.…",,
Event_Communication_387,Mako,2040-10-06,"Mako, Paackland Harbor responding to your clearance request.…",,
Event_Communication_388,Sailor Shift,2040-10-06,Remora here to Sailor Shifts. We'll need additional event st…,,
Event_Communication_388,Davis,2040-10-06,Remora here to Sailor Shifts. We'll need additional event st…,,
Event_Communication_388,Nadia Conti,2040-10-06,Remora here to Sailor Shifts. We'll need additional event st…,,
Event_Communication_388,Remora,2040-10-06,Remora here to Sailor Shifts. We'll need additional event st…,,
Event_Communication_389,Glitters Team,2040-10-06,"Hi Boss, Glitters Team here. We heard about your assistance …",,
Event_Communication_389,Boss,2040-10-06,"Hi Boss, Glitters Team here. We heard about your assistance …",,
Event_Communication_390,Serenity,2040-10-06,Himark Harbor to Serenity. Please be advised that Nemo Reef …,,
Event_Communication_390,Nemo Reef,2040-10-06,Himark Harbor to Serenity. Please be advised that Nemo Reef …,,
Event_Communication_390,Himark Harbor,2040-10-06,Himark Harbor to Serenity. Please be advised that Nemo Reef …,,
Event_Communication_392,Serenity,2040-10-06,"Himark Harbor, Serenity here. Thank you for confirming our p…",,
Event_Communication_392,Nemo Reef,2040-10-06,"Himark Harbor, Serenity here. Thank you for confirming our p…",,
Event_Communication_392,Himark Harbor,2040-10-06,"Himark Harbor, Serenity here. Thank you for confirming our p…",,
Event_Communication_394,Nemo Reef,2040-10-06,Himark Harbor to Neptune. Your berth has been reserved for t…,,
Event_Communication_394,Himark Harbor,2040-10-06,Himark Harbor to Neptune. Your berth has been reserved for t…,,
Event_Communication_394,Neptune,2040-10-06,Himark Harbor to Neptune. Your berth has been reserved for t…,,
Event_Communication_396,Nemo Reef,2040-10-06,"Paackland Harbor, this is Mako. Confirming our position at H…",,
Event_Communication_396,Mako,2040-10-06,"Paackland Harbor, this is Mako. Confirming our position at H…",,
Event_Communication_396,Paackland Harbor,2040-10-06,"Paackland Harbor, this is Mako. Confirming our position at H…",,
Event_Communication_396,Himark Harbor,2040-10-06,"Paackland Harbor, this is Mako. Confirming our position at H…",,
Event_Communication_399,Oceanus City Council,2040-10-06,"Oceanus City Council, Paackland Harbor here. Mako has confir…",,
Event_Communication_399,Himark Harbor,2040-10-06,"Oceanus City Council, Paackland Harbor here. Mako has confir…",,
Event_Communication_399,Mako,2040-10-06,"Oceanus City Council, Paackland Harbor here. Mako has confir…",,
Event_Communication_399,Paackland Harbor,2040-10-06,"Oceanus City Council, Paackland Harbor here. Mako has confir…",,
Event_Communication_399,Nemo Reef,2040-10-06,"Oceanus City Council, Paackland Harbor here. Mako has confir…",,
Event_Communication_401,Davis,2040-10-06,"Davis, Rodriguez here. I'm heading to assist Mako soon. Got …",,
Event_Communication_401,Mako,2040-10-06,"Davis, Rodriguez here. I'm heading to assist Mako soon. Got …",,
Event_Communication_401,Nadia Conti,2040-10-06,"Davis, Rodriguez here. I'm heading to assist Mako soon. Got …",,
Event_Communication_401,Nemo Reef,2040-10-06,"Davis, Rodriguez here. I'm heading to assist Mako soon. Got …",,
Event_Communication_401,Rodriguez,2040-10-06,"Davis, Rodriguez here. I'm heading to assist Mako soon. Got …",,
Event_Communication_401,Remora,2040-10-06,"Davis, Rodriguez here. I'm heading to assist Mako soon. Got …",,
Event_Communication_403,Mako,2040-10-06,Neptune to Mako. We've secured berth at Himark for tomorrow'…,,
Event_Communication_403,Boss,2040-10-06,Neptune to Mako. We've secured berth at Himark for tomorrow'…,,
Event_Communication_403,Neptune,2040-10-06,Neptune to Mako. We've secured berth at Himark for tomorrow'…,,
Event_Communication_405,Samantha Blake,2040-10-06,"Neptune, this is Mako. We're preparing to depart Himark with…",,
Event_Communication_405,Mako,2040-10-06,"Neptune, this is Mako. We're preparing to depart Himark with…",,
Event_Communication_405,Sam,2040-10-06,"Neptune, this is Mako. We're preparing to depart Himark with…",,
Event_Communication_405,Neptune,2040-10-06,"Neptune, this is Mako. We're preparing to depart Himark with…",,
Event_Communication_406,Serenity,2040-10-06,Neptune to Serenity. Need confirmation of your readiness for…,,
Event_Communication_406,Nemo Reef,2040-10-06,Neptune to Serenity. Need confirmation of your readiness for…,,
Event_Communication_406,Boss,2040-10-06,Neptune to Serenity. Need confirmation of your readiness for…,,
Event_Communication_406,Neptune,2040-10-06,Neptune to Serenity. Need confirmation of your readiness for…,,
Event_Communication_408,Serenity,2040-10-06,"Neptune, this is Serenity. There must be some mistake. We're…",,
Event_Communication_408,Nemo Reef,2040-10-06,"Neptune, this is Serenity. There must be some mistake. We're…",,
Event_Communication_408,Himark Harbor,2040-10-06,"Neptune, this is Serenity. There must be some mistake. We're…",,
Event_Communication_408,Neptune,2040-10-06,"Neptune, this is Serenity. There must be some mistake. We're…",,
Event_Communication_409,Sam,2040-10-06,Neptune to V. Miesel Shipping. Situation at Himark confusing…,,
Event_Communication_409,Serenity,2040-10-06,Neptune to V. Miesel Shipping. Situation at Himark confusing…,,
Event_Communication_409,Mako,2040-10-06,Neptune to V. Miesel Shipping. Situation at Himark confusing…,,
Event_Communication_409,Neptune,2040-10-06,Neptune to V. Miesel Shipping. Situation at Himark confusing…,,
Event_Communication_409,Samantha Blake,2040-10-06,Neptune to V. Miesel Shipping. Situation at Himark confusing…,,
Event_Communication_409,V. Miesel Shipping,2040-10-06,Neptune to V. Miesel Shipping. Situation at Himark confusing…,,
Event_Communication_411,Nemo Reef,2040-10-06,"Green Guardians, Sentinel reporting. We're maintaining legal…",,
Event_Communication_411,Green Guardians,2040-10-06,"Green Guardians, Sentinel reporting. We're maintaining legal…",,
Event_Communication_411,Sentinel,2040-10-06,"Green Guardians, Sentinel reporting. We're maintaining legal…",,
Event_Communication_413,Nemo Reef,2040-10-06,"Oceanus City Council, Green Guardians here. We require immed…",,
Event_Communication_413,Oceanus City Council,2040-10-06,"Oceanus City Council, Green Guardians here. We require immed…",,
Event_Communication_413,Green Guardians,2040-10-06,"Oceanus City Council, Green Guardians here. We require immed…",,
Event_Communication_415,Horizon,2040-10-06,"Horizon, EcoVigil here. We're preparing additional water sam…",,
Event_Communication_415,EcoVigil,2040-10-06,"Horizon, EcoVigil here. We're preparing additional water sam…",,
Event_Communication_417,Nemo Reef,2040-10-06,"Mako, this is Horizon. We've noted your reported 'transponde…",,
Event_Communication_417,Mako,2040-10-06,"Mako, this is Horizon. We've noted your reported 'transponde…",,
Event_Communication_417,Sentinel,2040-10-06,"Mako, this is Horizon. We've noted your reported 'transponde…",,
Event_Communication_417,Horizon,2040-10-06,"Mako, this is Horizon. We've noted your reported 'transponde…",,
Event_Communication_419,Mako,2040-10-06,"Neptune, Mako here. Departing Himark now. Still unclear who'…",,
Event_Communication_419,Sam,2040-10-06,"Neptune, Mako here. Departing Himark now. Still unclear who'…",,
Event_Communication_419,Neptune,2040-10-06,"Neptune, Mako here. Departing Himark now. Still unclear who'…",,
Event_Communication_420,Serenity,2040-10-06,Neptune to V. Miesel Shipping. Still awaiting clarification …,,
Event_Communication_420,Mako,2040-10-06,Neptune to V. Miesel Shipping. Still awaiting clarification …,,
Event_Communication_420,V. Miesel Shipping,2040-10-06,Neptune to V. Miesel Shipping. Still awaiting clarification …,,
Event_Communication_420,Neptune,2040-10-06,Neptune to V. Miesel Shipping. Still awaiting clarification …,,
Event_Communication_421,Serenity,2040-10-06,"Neptune, this is V. Miesel Shipping HQ. Confirm Mako is lead…",,
Event_Communication_421,Mako,2040-10-06,"Neptune, this is V. Miesel Shipping HQ. Confirm Mako is lead…",,
Event_Communication_421,V. Miesel Shipping,2040-10-06,"Neptune, this is V. Miesel Shipping HQ. Confirm Mako is lead…",,
Event_Communication_421,Neptune,2040-10-06,"Neptune, this is V. Miesel Shipping HQ. Confirm Mako is lead…",,
Event_Communication_423,Mako,2040-10-06,Neptune to Remora. We're coordinating a rapid operation at N…,,
Event_Communication_423,Neptune,2040-10-06,Neptune to Remora. We're coordinating a rapid operation at N…,,
Event_Communication_423,Nemo Reef,2040-10-06,Neptune to Remora. We're coordinating a rapid operation at N…,,
Event_Communication_423,V. Miesel Shipping,2040-10-06,Neptune to Remora. We're coordinating a rapid operation at N…,,
Event_Communication_423,Remora,2040-10-06,Neptune to Remora. We're coordinating a rapid operation at N…,,
Event_Communication_425,Sailor Shift,2040-10-06,"Neptune, Remora here. Confirming participation in Nemo Reef …",,
Event_Communication_425,Mako,2040-10-06,"Neptune, Remora here. Confirming participation in Nemo Reef …",,
Event_Communication_425,Neptune,2040-10-06,"Neptune, Remora here. Confirming participation in Nemo Reef …",,
Event_Communication_425,Nemo Reef,2040-10-06,"Neptune, Remora here. Confirming participation in Nemo Reef …",,
Event_Communication_425,Remora,2040-10-06,"Neptune, Remora here. Confirming participation in Nemo Reef …",,
Event_Communication_426,Remora,2040-10-06,"Neptune to Remora. Excellent, confirm your readiness for tom…",,
Event_Communication_426,Boss,2040-10-06,"Neptune to Remora. Excellent, confirm your readiness for tom…",,
Event_Communication_426,Neptune,2040-10-06,"Neptune to Remora. Excellent, confirm your readiness for tom…",,
Event_Communication_428,Nemo Reef,2040-10-06,"Horizon, Reef Guardian here. Multiple vessels approaching Ne…",,
Event_Communication_428,Reef Guardian,2040-10-06,"Horizon, Reef Guardian here. Multiple vessels approaching Ne…",,
Event_Communication_428,Horizon,2040-10-06,"Horizon, Reef Guardian here. Multiple vessels approaching Ne…",,
Event_Communication_431,Nemo Reef,2040-10-06,"Green Guardians, Horizon here. Positioned at eastern observa…",,
Event_Communication_431,Mako,2040-10-06,"Green Guardians, Horizon here. Positioned at eastern observa…",,
Event_Communication_431,Green Guardians,2040-10-06,"Green Guardians, Horizon here. Positioned at eastern observa…",,
Event_Communication_431,Horizon,2040-10-06,"Green Guardians, Horizon here. Positioned at eastern observa…",,
Event_Communication_433,Nemo Reef,2040-10-06,"Sentinel, Green Guardians HQ here. Continue documentation of…",,
Event_Communication_433,Green Guardians,2040-10-06,"Sentinel, Green Guardians HQ here. Continue documentation of…",,
Event_Communication_433,Sentinel,2040-10-06,"Sentinel, Green Guardians HQ here. Continue documentation of…",,
Event_Communication_435,Nemo Reef,2040-10-06,"Horizon, Sentinel here. Observing Nemo Reef from legal dista…",,
Event_Communication_435,Sentinel,2040-10-06,"Horizon, Sentinel here. Observing Nemo Reef from legal dista…",,
Event_Communication_435,Horizon,2040-10-06,"Horizon, Sentinel here. Observing Nemo Reef from legal dista…",,
Event_Communication_436,Sentinel,2040-10-06,"Sentinel, Horizon here. Using elevated position to monitor e…",,
Event_Communication_436,Horizon,2040-10-06,"Sentinel, Horizon here. Using elevated position to monitor e…",,
Event_Communication_437,Green Guardians,2040-10-06,"Green Guardians, Sentinel reporting. Equipment identificatio…",,
